Address,Tickets
0x59fbc43bb55ca636054d974c940479ccb25dc179,32.226
0xc2989ff992b92b3907a57e62d0ba496bad357c6f,2.122
0x3f65ac468aa000079a80f8c83d05d8390c1aa40c,1
0x01c2f82475489680acb47702439f7000c4ab6d54,2.595
0xe6a313201f38d7447f555cc5c16089597c94aa8c,8
0x63d890736692f40623c38b5275701ace1a02c5e6,2.5
0xa5a619d2410f2963292f7e2a3598f770169d9b4a,12
0x16756ac9200480dfc25caa94494421b6d03d555e,1.068
0x5f715316ecaa3a6353167b1ca3afd3fe4d5b87a8,8.93
0xfc3362e0fe93f132591b7df371710d444ed53d00,4.848
0x86102df6bb93af057685e4aa2989dcc87acbaae0,6.507
0x75525735add2da4f77910b30ed97f4f039f42440,1.038
0xee7cf533421b4c16db94708b811a200689b8d192,2.598
0x26177d010d0d6da257c6b4a3cc17bba843aa2646,6.4
0xf8efb5e591f2c52e35e91af4453974b2bfe9ef01,10
0x77f9b23de83d6e27012ae45b550d645e5b7461dc,6.5
0xbe63a5cc15170490ba8360df582fdb01100c2b6e,1.483
0xf367ea2d1f182c397d03d02261132bfaa76801fa,1.332
0x15130beb4b8e9ada6fb70b43939071ba8c9e0219,1.026
0x14ba182f5b5460e5b321a7489c0de5d761616e2a,13
0x3577ab470cfadc646e81fdf7c8ebb8205627d7a7,0.757
0xebad463ccc03e081bc59b74cb699aac5404613ab,0.638
0x9393d48ab5c57d05270c066c50f6480f129d5bd3,1.154
0x638b0fa9b0366aa1cbb2d27522fb094af5ff0b0b,102.96
0x1b0148cad5139616784b304a14437e671f64d7c1,1.556
0xda9e028db5cfdd0b3e0d0d17dd0557fbbfbb8066,1.223
0x50fef184c84f39d14d0caacbbe4d51a957aa848e,8.545
0xce14f4f472efd0b24353f1ae26f3ba4a218edb10,5.001
0xa73a848c809f6e9e9f714bdb402e6bce7c8bc258,2
0x8615d4a900c12a49d4eff1264dd49bae47fb5de4,1.497
0x094874e233ef03ab193b072be3c2faeba5856cb5,1.168
0xc14ef3c3bc58bf24670e7636b53f136fb0433b2d,9.427
0x0f2b1a6822c5e486f475c7c0108a99efd05c8c0d,14.378000000000002
0x122df135da8424b4c6a8a67a8930727e23b76429,1.858
0x26104e298811d5e91ef2103150efc4b825ad7dfb,5.008
0x8c6445fa5261d8de745e5e2c647fb20d33798fc6,1
0x20269ac42d01f44c194b02c07ed05e9aae90819c,0.835
0xae87e3f29868fd7f62e7046490a92ab6ee8d4680,0.501
0xd413a9a5e4cd9edaaf67be79bee692068cdb20c4,1.792
0xa499b9825d68569ea860ad9df72a0948c5aaa2c8,10.848
0x8318836680f2239b1feab8b28bad5a9d43b249d9,2.211
0x95db95a462858dfaaa3e6e90272b08177b1f5156,6.856
0x46091348ff2fa6cc81a07d0ce1d4d509adf2e2d6,3.224
0xd63eb4564720347fd2e1421b86e9f7b0bfc2b01f,10.283999999999999
0x3d224ae93102fa9f323786337490e55ad162bd91,4.581
0x00114d4826901939528439f6ada41080c299fd9f,1.206
0x76266bcadf6b45318992a36a99324e5399961594,1.113
0x2e291a17a003bf97624f96bd80a522a8311459d3,2.0709999999999997
0xf5d395070f428e4aa0e4fd52bf327f270b00fb18,0.589
0x93769f6206ec678c6a47989e3e3bbcbbc4d291c1,5.532
0x0bd9b3e7c63c06ebccd49dda3c6484cd8f846e23,1.542
0x9326c1a3bfe21920faa5f9a890a590f90f42c0e0,6.37
0xad5240b6780555e4a177c39280f2fa6f4c87c2a9,4.371
0x2065562e207875c2305da93ea01143302703ac93,2.395
0xfac90db287fae3c0e70d5be85ca7d69a7678ad5d,9
0x4dcdecdde9b675b148f0bd5a9fa1f0f7fa6691c1,6.6000000000000005
0x0368a48ed56286ae05c08ea67928c022c0453f28,1.1025
0x375cb33206262db1828513404bc528a6f1d4fff6,1
0x3bcecf3c239757beb78f2cc60ab96db0f66f0857,1
0x5a7143e53b361e27ecf2bd67d33d064ba20309be,1.543
0x8f31c6c2ef18fcc63e0bc4e57351f4f731a74318,2.085
0xe0d78303b080cacc7e608f3630421ec4b5e6e993,2.424
0x9ef61086cb95978d13644a9b9987092ca9c40dbb,4.954
0x03535b7927585933ffbbf43bd09f069ed1749158,53.548
0x4b0218ef0bbb0cb766e2e0b34d45a9cb921c2ec0,2.128
0xb3a00c3ca08a1bd29341519a4f1eaedbba82ca39,1.714
0x82aaf546318e200f9bced75319cdbe0a556551c3,8.736
0xf0dd0286fb861834fbd66aff0d74d45078930fb0,28.167
0x60fa416ccd04b3e883f45b28c43ca66aab21129f,1.822
